product_id,product_category,demand,inventory,competitor_price,season,customer_rating,historical_price,optimal_price
P100416,Clothing,221,237,95.0,Winter,2.9,102.33,78.87
P100417,Electronics,991,1375,786.95,Summer,3.6,801.37,618.85
P100418,Footwear,272,521,145.19,Normal,4.6,149.42,119.44
P100419,Electronics,75,367,633.48,Summer,3.3,628.9,502.41
P100420,Home Decor,371,384,232.86,Winter,2.5,246.68,189.8
P100421,Grocery,762,291,28.66,Winter,4.2,27.73,27.43
P100422,Electronics,29,996,796.62,Festival,3.0,860.11,533.65
P100423,Electronics,503,724,750.56,Normal,3.9,762.86,580.06
P100424,Electronics,429,350,617.71,Summer,2.5,602.49,519.84
P100425,Grocery,868,1310,29.24,Normal,3.8,26.89,23.37
P100426,Footwear,22,986,155.69,Festival,3.5,147.75,101.88
P100427,Clothing,36,607,93.1,Normal,4.7,98.02,71.6
P100428,Home Decor,573,772,213.83,Normal,4.3,209.53,157.14
P100429,Electronics,195,986,705.55,Normal,2.6,627.2,460.52
P100430,Footwear,709,232,118.35,Festival,4.5,114.68,111.29
P100431,Home Decor,292,1213,180.88,Winter,4.5,177.07,139.79
P100432,Footwear,570,391,152.33,Winter,4.2,143.69,127.84
P100433,Footwear,56,49,154.29,Festival,4.8,147.7,135.25
P100434,Home Decor,699,784,229.48,Winter,4.5,245.62,176.31
P100435,Electronics,527,1315,640.48,Normal,3.0,692.67,488.33
P100436,Electronics,20,1100,694.29,Summer,3.5,790.73,483.2
P100437,Electronics,280,466,774.09,Normal,3.4,705.88,615.88
P100438,Grocery,78,600,29.55,Summer,3.8,28.49,21.54
P100439,Footwear,63,895,117.88,Normal,4.9,106.19,80.51
P100440,Grocery,704,353,21.37,Summer,4.0,22.34,19.84
P100441,Home Decor,439,1231,222.21,Summer,3.3,196.53,141.18
P100442,Electronics,806,446,752.79,Normal,4.9,704.19,663.55
P100443,Footwear,272,328,121.58,Normal,4.3,126.26,103.39
P100444,Electronics,723,147,685.67,Normal,3.2,669.81,668.06
P100445,Clothing,622,1041,72.63,Normal,4.8,74.59,59.65
P100446,Footwear,669,42,126.84,Winter,3.4,133.55,129.96
P100447,Home Decor,831,1209,160.23,Normal,3.8,177.3,132.77
P100448,Grocery,713,1459,24.13,Winter,3.7,23.79,19.13
P100449,Electronics,750,171,908.08,Festival,4.8,867.49,854.59
P100450,Grocery,744,149,25.86,Winter,3.2,26.52,25.52
P100451,Electronics,458,1402,783.54,Summer,3.3,704.25,554.47
P100452,Home Decor,729,191,217.45,Festival,4.2,193.82,201.68
P100453,Footwear,845,614,102.05,Normal,4.7,102.27,94.67
P100454,Electronics,743,1307,653.07,Summer,2.8,613.15,458.06
P100455,Electronics,615,212,577.24,Normal,3.0,509.09,496.35
P100456,Electronics,92,996,857.69,Festival,4.9,912.09,611.4
P100457,Home Decor,447,577,224.69,Summer,4.4,247.24,189.6
P100458,Clothing,82,656,108.38,Festival,3.4,99.7,71.1
P100459,Footwear,121,1396,142.72,Summer,3.4,147.33,103.27
P100460,Grocery,373,975,30.66,Summer,3.7,35.12,22.03
P100461,Grocery,474,482,28.85,Normal,4.2,27.48,23.26
P100462,Electronics,537,1402,712.67,Summer,3.9,767.78,553.99
P100463,Home Decor,902,873,208.97,Summer,4.4,193.04,167.87
P100464,Clothing,767,153,79.91,Normal,2.6,90.43,79.68
P100465,Grocery,434,591,21.9,Summer,4.5,19.27,17.02
P100466,Footwear,348,369,134.81,Normal,2.6,129.36,109.16
P100467,Grocery,718,965,28.26,Normal,4.7,32.32,23.78
P100468,Home Decor,289,1291,169.86,Summer,2.6,180.24,120.35
P100469,Electronics,885,63,943.56,Festival,2.8,884.3,903.53
P100470,Grocery,785,1172,21.7,Summer,3.0,23.73,17.81
P100471,Clothing,688,1374,107.28,Festival,3.1,120.42,81.7
P100472,Grocery,264,1491,31.84,Summer,3.5,32.21,21.85
P100473,Electronics,629,993,619.41,Normal,4.1,571.17,464.65
P100474,Electronics,824,474,811.68,Summer,4.7,770.95,703.16
P100475,Clothing,90,222,94.03,Normal,3.8,106.69,81.25
P100476,Clothing,193,1417,93.93,Summer,3.8,86.75,63.36
P100477,Clothing,524,621,101.36,Summer,3.3,97.74,72.44
P100478,Grocery,372,518,29.18,Winter,4.5,26.83,23.64
P100479,Grocery,715,1102,30.47,Festival,2.8,27.68,21.79
P100480,Clothing,413,1074,88.84,Normal,3.3,90.7,62.18
P100481,Clothing,996,1214,82.16,Summer,2.7,81.1,68.47
P100482,Electronics,313,1324,642.52,Summer,3.0,573.43,440.72
P100483,Grocery,373,1316,22.67,Winter,4.0,20.84,15.87
P100484,Clothing,23,260,83.32,Winter,2.8,74.17,67.31
P100485,Electronics,262,258,757.49,Normal,2.8,671.62,624.03
P100486,Clothing,250,312,98.12,Normal,4.6,91.08,79.92
P100487,Grocery,767,942,30.98,Normal,2.8,33.49,23.5
P100488,Clothing,350,873,74.89,Summer,4.0,66.2,53.01
P100489,Grocery,219,1286,28.24,Winter,3.4,27.17,18.07
P100490,Grocery,327,1266,26.69,Normal,4.7,27.56,20.33
P100491,Footwear,571,1220,113.93,Winter,4.3,123.14,94.93
P100492,Grocery,789,123,26.75,Normal,2.6,28.44,26.95
P100493,Grocery,979,1044,25.13,Summer,4.7,28.82,22.6
P100494,Clothing,66,1277,103.9,Winter,3.5,99.16,69.0
P100495,Footwear,844,1473,111.57,Normal,3.2,98.18,82.68
P100496,Grocery,401,517,31.24,Winter,4.2,27.82,25.2
P100497,Clothing,812,1166,96.45,Normal,4.3,87.42,72.52
P100498,Grocery,56,612,30.12,Winter,3.3,34.43,21.67
P100499,Clothing,633,245,75.17,Summer,3.4,77.72,71.1
P100500,Grocery,932,513,24.7,Winter,2.9,27.06,22.13
P100501,Footwear,58,380,152.96,Summer,4.0,175.29,124.68
P100502,Home Decor,794,1367,181.09,Festival,4.9,200.64,155.18
P100503,Home Decor,132,267,161.36,Summer,3.5,159.76,139.14
P100504,Grocery,982,200,36.6,Festival,5.0,40.87,38.22
P100505,Grocery,749,871,28.85,Normal,2.9,28.77,21.79
P100506,Footwear,911,863,145.13,Winter,4.5,132.18,111.15
P100507,Clothing,899,843,73.24,Summer,4.8,75.29,65.1
P100508,Home Decor,329,226,196.57,Winter,4.2,221.58,188.14
P100509,Grocery,427,750,29.54,Normal,2.8,32.25,21.37
P100510,Electronics,697,1393,737.4,Festival,3.3,728.94,545.86
P100511,Electronics,191,139,604.48,Summer,2.7,671.47,557.69
P100512,Home Decor,320,1197,175.17,Festival,4.0,176.1,125.74
P100513,Electronics,117,193,749.42,Winter,5.0,798.01,680.8
P100514,Clothing,890,354,80.25,Winter,3.4,77.84,74.91
P100515,Clothing,262,1347,98.17,Summer,2.9,91.55,70.05
P100516,Electronics,422,450,612.24,Normal,3.2,590.59,486.5
P100517,Clothing,463,786,72.94,Summer,3.9,81.42,52.86
P100518,Footwear,388,575,152.4,Summer,3.9,174.84,121.64
P100519,Electronics,782,923,826.73,Summer,3.1,786.44,582.42
P100520,Footwear,915,611,157.82,Festival,4.4,145.93,128.56
P100521,Home Decor,581,668,232.62,Winter,2.7,209.17,159.38
P100522,Clothing,840,1226,75.44,Winter,4.1,81.74,62.31
P100523,Electronics,128,833,701.37,Winter,3.6,717.19,468.59
P100524,Grocery,967,848,22.69,Normal,2.8,23.38,19.27
P100525,Electronics,133,1209,706.83,Winter,4.1,630.64,475.1
P100526,Clothing,85,644,92.82,Normal,4.2,83.71,66.64
P100527,Home Decor,41,1236,225.78,Winter,3.6,254.44,155.54
P100528,Home Decor,258,1080,152.36,Summer,4.5,157.8,121.77
P100529,Footwear,840,1326,118.5,Normal,3.8,111.29,93.24
P100530,Clothing,314,689,99.8,Normal,3.2,93.41,72.22
P100531,Footwear,795,840,136.54,Winter,4.9,129.03,110.57
P100532,Footwear,435,196,113.68,Normal,4.9,102.0,104.93
P100533,Clothing,121,171,93.2,Festival,2.7,83.27,75.32
P100534,Grocery,483,165,25.41,Winter,4.9,27.3,25.68
P100535,Electronics,247,951,658.1,Normal,4.4,626.0,470.98
P100536,Electronics,305,492,657.23,Normal,2.8,646.59,512.79
P100537,Grocery,526,436,27.51,Winter,3.8,28.2,24.16
P100538,Electronics,794,906,782.14,Festival,2.6,755.87,541.96
P100539,Electronics,595,600,717.89,Winter,4.0,724.55,581.5
P100540,Home Decor,238,206,154.26,Summer,4.8,171.78,155.18
P100541,Home Decor,723,838,151.81,Normal,3.4,143.6,121.42
P100542,Grocery,702,827,28.9,Festival,3.8,31.6,22.25
P100543,Home Decor,252,213,254.99,Festival,3.1,242.56,195.9
P100544,Home Decor,854,408,246.4,Festival,3.9,229.27,222.13
P100545,Electronics,846,359,665.27,Festival,4.5,598.49,620.27
P100546,Clothing,611,1044,87.58,Winter,3.0,93.25,69.42
P100547,Clothing,310,377,86.4,Normal,3.9,85.63,74.07
P100548,Electronics,367,47,787.64,Festival,3.4,856.97,737.99
P100549,Footwear,450,403,134.39,Normal,4.4,123.08,105.61
P100550,Clothing,204,706,105.9,Winter,4.3,110.44,75.09
P100551,Grocery,319,1155,22.83,Winter,4.2,20.17,16.5
P100552,Electronics,151,83,697.4,Summer,3.4,657.75,616.05
P100553,Electronics,171,1322,716.78,Winter,4.0,748.75,492.13
P100554,Home Decor,749,499,196.86,Summer,4.1,176.22,167.73
P100555,Electronics,145,517,579.67,Normal,4.2,569.15,466.67
P100556,Clothing,479,28,87.56,Normal,3.9,90.33,89.14
P100557,Clothing,440,418,71.15,Winter,4.7,76.59,65.48
P100558,Grocery,65,706,30.18,Winter,3.1,32.3,20.91
P100559,Grocery,834,941,27.63,Normal,2.6,25.42,20.64
P100560,Grocery,984,1151,24.77,Summer,4.9,22.3,21.24
P100561,Electronics,645,786,809.42,Normal,2.7,794.54,568.54
P100562,Clothing,677,154,99.76,Winter,4.8,94.27,90.74
P100563,Home Decor,248,590,195.04,Summer,4.0,187.73,146.29
P100564,Grocery,847,1104,32.08,Summer,4.8,31.2,25.44
P100565,Grocery,788,961,29.42,Normal,3.9,29.05,22.2
P100566,Footwear,449,878,111.85,Winter,4.6,114.09,83.42
P100567,Footwear,711,764,128.9,Normal,4.3,113.75,96.43
P100568,Electronics,956,759,716.21,Summer,3.8,687.89,572.62
P100569,Clothing,610,1489,90.7,Summer,3.4,86.29,66.85
P100570,Grocery,215,901,30.61,Normal,2.5,28.89,18.38
P100571,Clothing,343,897,85.0,Summer,3.1,92.9,58.66
P100572,Home Decor,201,507,158.2,Summer,4.9,149.95,135.66
P100573,Grocery,344,737,30.27,Festival,3.2,27.87,20.49
P100574,Footwear,892,1066,139.05,Normal,4.4,154.34,117.48
P100575,Home Decor,205,1287,185.88,Winter,3.8,182.79,125.06
P100576,Grocery,893,1170,21.42,Summer,3.3,19.91,17.31
P100577,Home Decor,299,995,171.07,Normal,5.0,185.24,132.79
P100578,Grocery,509,1168,27.83,Normal,2.6,29.43,19.89
P100579,Home Decor,537,54,154.26,Normal,4.0,175.12,160.5
P100580,Clothing,143,407,78.53,Normal,3.7,87.72,64.48
P100581,Grocery,200,368,21.93,Normal,2.7,23.41,19.66
P100582,Grocery,319,982,27.15,Winter,3.0,25.08,18.29
P100583,Electronics,78,1131,606.91,Winter,4.2,613.25,446.78
P100584,Clothing,759,226,69.35,Normal,2.8,63.25,65.25
P100585,Home Decor,555,293,201.61,Normal,4.5,207.32,187.11
P100586,Grocery,849,745,22.2,Normal,4.1,25.03,19.03
P100587,Electronics,865,1452,679.99,Festival,2.8,599.1,529.85
P100588,Clothing,360,8,91.14,Winter,3.2,101.76,89.71
P100589,Electronics,820,1319,643.32,Festival,2.8,659.8,493.26
P100590,Electronics,80,294,639.82,Festival,4.5,589.17,527.58
P100591,Home Decor,441,406,191.85,Winter,3.8,213.17,174.91
P100592,Clothing,672,949,78.16,Normal,2.5,80.11,53.58
P100593,Clothing,476,1094,99.52,Festival,3.9,99.62,73.31
P100594,Grocery,744,1312,32.12,Summer,3.7,32.59,24.89
P100595,Electronics,861,13,772.31,Festival,4.1,710.36,782.66
P100596,Clothing,435,78,100.79,Festival,2.6,91.76,87.81
P100597,Footwear,288,719,145.83,Normal,2.6,154.38,103.11
P100598,Grocery,591,840,27.24,Winter,3.4,30.44,20.48
P100599,Home Decor,871,394,245.51,Festival,4.2,262.08,232.61
P100600,Grocery,987,956,27.98,Winter,4.2,30.98,24.19
P100601,Grocery,819,401,32.27,Festival,3.2,35.76,29.22
P100602,Footwear,260,1398,150.91,Summer,3.0,134.11,98.27
P100603,Home Decor,221,270,147.65,Normal,4.2,160.67,142.18
P100604,Footwear,581,984,144.89,Normal,2.6,157.71,113.81
P100605,Home Decor,414,797,219.62,Festival,3.9,214.02,160.14
P100606,Footwear,618,159,153.06,Festival,3.6,151.63,145.06
P100607,Home Decor,924,909,187.91,Summer,3.1,203.18,154.64
P100608,Electronics,558,224,714.99,Festival,3.8,819.65,729.8
P100609,Footwear,368,811,107.91,Winter,3.0,123.75,78.44
P100610,Clothing,871,955,98.11,Normal,3.9,98.89,74.23
P100611,Grocery,450,112,28.02,Summer,2.9,30.63,26.56
P100612,Grocery,612,327,29.89,Normal,3.5,30.06,26.89
P100613,Home Decor,152,447,180.32,Winter,3.8,200.84,138.22
P100614,Home Decor,517,1392,199.56,Festival,2.6,210.62,145.61
P100615,Clothing,437,335,91.04,Festival,4.0,103.14,82.79
P100616,Footwear,140,1381,113.63,Summer,4.4,130.59,88.77
P100617,Footwear,227,803,131.54,Winter,4.9,127.48,96.55
P100618,Clothing,709,1423,97.81,Normal,3.0,111.93,72.69
P100619,Electronics,196,1247,917.87,Festival,3.0,979.35,598.78
P100620,Electronics,149,442,691.52,Summer,3.3,652.99,515.1
P100621,Footwear,76,841,123.38,Winter,4.7,108.68,86.45
P100622,Grocery,46,1076,28.7,Winter,3.5,30.56,19.78
P100623,Home Decor,445,122,230.09,Festival,3.3,216.29,201.07
P100624,Grocery,498,996,32.86,Festival,4.4,30.97,23.91
P100625,Home Decor,631,692,194.73,Summer,2.6,200.39,143.58
P100626,Clothing,580,58,78.49,Festival,3.9,69.73,80.67
P100627,Footwear,546,1301,102.32,Normal,3.6,101.55,81.66
P100628,Electronics,999,402,805.17,Normal,4.1,882.33,794.1
P100629,Grocery,264,1311,29.38,Summer,4.3,26.07,21.04
P100630,Footwear,718,314,156.17,Winter,3.3,163.74,144.29
P100631,Home Decor,98,814,184.31,Winter,4.1,170.08,125.98
P100632,Footwear,851,559,129.78,Summer,3.8,144.44,116.48
P100633,Electronics,375,1340,660.36,Winter,2.8,650.78,488.34
P100634,Clothing,359,1429,99.77,Summer,4.7,109.68,75.68
P100635,Electronics,152,1156,631.82,Summer,4.4,679.48,456.62
P100636,Electronics,518,1269,726.92,Normal,4.8,811.98,615.87
P100637,Footwear,411,1154,113.88,Winter,4.3,116.11,84.84
P100638,Footwear,974,443,103.83,Normal,3.1,105.0,93.37
P100639,Footwear,194,1380,109.62,Summer,3.6,97.58,78.86
P100640,Home Decor,429,797,222.52,Festival,3.5,227.89,156.92
P100641,Footwear,902,518,150.5,Winter,2.6,153.65,127.76
P100642,Footwear,811,292,149.96,Normal,3.5,156.52,146.2
P100643,Electronics,769,1066,707.04,Normal,3.4,647.21,510.4
P100644,Clothing,535,419,88.99,Winter,2.5,91.29,73.62
P100645,Grocery,875,980,34.17,Festival,4.6,34.26,28.18
P100646,Home Decor,239,102,157.11,Summer,2.9,163.54,149.55
P100647,Electronics,813,954,895.89,Festival,3.8,948.16,697.22
P100648,Grocery,588,965,29.51,Summer,4.5,28.85,23.99
P100649,Footwear,362,789,133.27,Winter,4.0,135.41,97.38
P100650,Electronics,233,987,555.61,Summer,2.9,548.2,402.68
P100651,Clothing,531,1490,72.56,Normal,4.0,78.84,61.68
P100652,Home Decor,22,1258,186.79,Winter,4.4,204.54,138.47
P100653,Footwear,720,662,173.42,Festival,4.6,166.33,140.33
P100654,Clothing,251,1307,92.82,Winter,3.3,88.18,61.14
P100655,Home Decor,401,1431,198.31,Winter,2.6,210.83,147.4
P100656,Clothing,209,244,84.87,Summer,4.0,92.43,76.55
P100657,Home Decor,476,541,207.97,Normal,3.1,183.62,153.21
P100658,Clothing,383,1115,76.73,Normal,4.5,76.38,58.97
P100659,Grocery,203,774,22.16,Summer,4.2,21.34,16.3
P100660,Clothing,890,206,88.89,Normal,4.4,96.62,96.86
P100661,Clothing,764,711,81.53,Winter,4.9,74.91,67.34
P100662,Home Decor,400,563,177.98,Summer,4.0,194.03,145.37
P100663,Electronics,76,1109,778.91,Festival,4.8,824.54,537.02
P100664,Electronics,848,775,618.87,Summer,4.1,685.45,529.24
P100665,Clothing,702,214,100.23,Summer,3.0,115.0,93.76
P100666,Footwear,564,78,142.1,Normal,4.5,143.34,139.31
P100667,Footwear,612,434,158.51,Winter,4.2,169.42,138.39
P100668,Home Decor,27,239,222.26,Normal,4.9,238.19,190.46
P100669,Clothing,484,1315,90.17,Festival,3.1,99.91,69.01
P100670,Clothing,204,410,78.69,Normal,3.3,80.26,62.61
P100671,Electronics,658,953,859.23,Festival,4.6,781.1,598.64
P100672,Grocery,932,195,20.67,Normal,2.7,23.66,21.13
P100673,Home Decor,540,665,238.0,Winter,4.1,213.09,175.42
P100674,Footwear,612,1401,116.77,Festival,3.8,133.1,93.47
P100675,Grocery,674,966,30.93,Festival,2.9,29.35,21.51
P100676,Clothing,930,436,88.6,Normal,2.9,89.75,83.38
P100677,Home Decor,57,1122,224.91,Summer,4.5,255.65,164.52
P100678,Grocery,323,754,32.36,Festival,2.5,34.39,22.11
P100679,Electronics,282,356,699.85,Normal,4.4,726.52,612.36
P100680,Clothing,722,1494,80.49,Winter,4.3,77.91,63.51
P100681,Electronics,458,1406,698.16,Normal,4.1,669.5,495.77
P100682,Electronics,776,852,787.09,Winter,3.5,699.61,596.59
P100683,Electronics,482,54,697.42,Summer,2.6,724.14,675.26
P100684,Clothing,976,620,109.05,Festival,4.5,108.63,89.28
P100685,Grocery,771,773,22.52,Winter,2.8,21.18,17.51
P100686,Clothing,37,1395,79.45,Summer,3.2,78.16,53.95
P100687,Clothing,988,1100,101.58,Summer,4.9,115.19,87.72
P100688,Home Decor,953,337,177.81,Summer,3.3,197.21,187.09
P100689,Footwear,62,767,130.49,Normal,3.1,129.99,92.62
P100690,Grocery,403,273,26.09,Normal,4.9,29.86,25.17
P100691,Clothing,971,713,115.43,Festival,2.7,115.98,88.12
P100692,Home Decor,841,805,165.0,Summer,2.9,160.76,128.87
P100693,Clothing,478,767,89.56,Festival,3.6,88.19,64.25
P100694,Clothing,553,643,95.27,Normal,4.5,106.33,77.28
P100695,Home Decor,49,658,199.16,Normal,4.7,189.66,144.73
P100696,Grocery,573,1196,27.92,Winter,4.4,26.24,22.28
P100697,Footwear,673,761,122.34,Summer,4.9,139.39,108.61
P100698,Grocery,372,67,24.92,Normal,2.5,26.87,24.03
P100699,Grocery,320,1112,30.55,Normal,4.0,33.18,20.89
P100700,Clothing,831,928,91.35,Summer,2.8,98.64,67.87
P100701,Clothing,459,1045,97.56,Normal,4.8,103.84,77.2
P100702,Clothing,278,1067,102.01,Summer,4.8,92.29,74.23
P100703,Electronics,387,263,706.47,Summer,3.3,765.45,643.31
P100704,Home Decor,502,1458,194.81,Normal,4.6,184.52,145.61
P100705,Clothing,274,1485,104.05,Festival,4.1,95.28,73.44
P100706,Grocery,568,222,31.29,Winter,2.8,35.84,29.5
P100707,Footwear,863,332,132.41,Normal,4.0,117.52,124.84
P100708,Footwear,747,373,104.32,Normal,4.9,92.69,93.9
P100709,Clothing,246,1449,100.96,Summer,3.3,97.29,68.51
P100710,Grocery,482,1399,32.57,Festival,2.5,36.09,24.48
P100711,Home Decor,552,401,214.93,Normal,4.9,245.89,203.62
P100712,Footwear,686,947,141.97,Festival,3.5,129.48,106.9
P100713,Footwear,761,368,122.9,Normal,3.6,121.27,112.96
P100714,Home Decor,495,61,200.92,Normal,4.3,216.64,204.21
P100715,Footwear,328,349,142.62,Summer,4.0,150.36,126.78
P100716,Electronics,666,120,571.58,Summer,3.3,539.0,555.07
P100717,Grocery,143,1272,24.88,Normal,2.7,24.1,16.2
P100718,Electronics,680,1179,748.17,Normal,4.6,778.46,589.99
P100719,Grocery,898,280,32.1,Summer,3.7,28.56,29.21
P100720,Home Decor,715,853,152.96,Summer,4.2,165.91,122.77
P100721,Grocery,444,311,23.35,Normal,4.7,22.28,21.96
P100722,Clothing,826,850,84.04,Summer,2.5,92.75,66.18
P100723,Electronics,541,1344,613.17,Summer,4.6,652.78,511.15
P100724,Home Decor,549,1320,149.68,Normal,4.4,157.81,113.82
P100725,Electronics,855,1250,683.8,Normal,4.9,743.42,602.07
P100726,Electronics,209,365,714.51,Normal,3.1,643.26,575.27
P100727,Clothing,784,290,94.3,Festival,3.3,89.6,86.31
P100728,Electronics,686,244,674.56,Winter,4.2,688.64,659.34
P100729,Clothing,538,195,99.51,Normal,4.8,108.44,99.28
P100730,Grocery,95,922,27.17,Winter,5.0,30.14,20.95
P100731,Clothing,770,989,98.64,Winter,3.5,96.98,75.92
P100732,Electronics,234,1324,613.27,Normal,3.8,671.09,468.62
P100733,Electronics,897,140,765.04,Normal,2.9,718.73,760.92
P100734,Clothing,796,401,93.94,Normal,4.2,84.75,84.54
P100735,Electronics,376,1093,626.06,Summer,4.6,592.61,457.16
P100736,Footwear,446,1023,132.24,Normal,4.5,148.62,107.93
P100737,Electronics,45,644,853.88,Festival,3.4,876.84,584.86
P100738,Clothing,508,232,80.83,Normal,4.9,81.63,78.54
P100739,Clothing,76,728,92.22,Normal,2.8,99.66,62.79
P100740,Clothing,987,262,80.73,Winter,3.7,71.26,79.98
P100741,Electronics,647,805,668.35,Normal,3.9,609.5,533.39
P100742,Electronics,250,1352,955.5,Festival,3.8,866.54,626.97
P100743,Home Decor,807,297,161.43,Normal,4.4,147.36,165.61
P100744,Electronics,39,181,574.31,Normal,4.0,575.7,513.39
P100745,Grocery,558,1107,22.03,Normal,2.7,21.05,17.27
P100746,Grocery,129,41,32.17,Summer,2.9,35.13,28.63
P100747,Clothing,73,1475,73.23,Summer,3.8,81.04,52.46
P100748,Clothing,259,1163,72.14,Normal,4.2,81.5,59.97
P100749,Footwear,308,608,134.25,Normal,3.8,125.25,97.89
P100750,Home Decor,731,546,206.39,Normal,3.4,209.64,169.95
P100751,Clothing,893,583,86.24,Summer,2.6,77.03,66.49
P100752,Clothing,780,598,105.37,Winter,4.5,99.55,89.01
P100753,Clothing,745,1260,66.94,Normal,3.7,70.02,58.73
P100754,Grocery,574,1200,27.17,Normal,3.8,27.01,20.79
P100755,Footwear,383,310,133.58,Summer,3.7,142.47,115.35
P100756,Clothing,269,274,90.45,Festival,3.2,100.09,78.75
P100757,Clothing,946,813,99.44,Summer,3.2,89.1,74.1
P100758,Home Decor,531,977,224.66,Festival,2.7,254.64,161.74
P100759,Electronics,573,1092,619.91,Summer,4.3,552.62,463.32
P100760,Grocery,34,473,22.09,Summer,3.2,25.3,18.23
P100761,Footwear,468,726,107.05,Summer,3.2,112.63,81.11
P100762,Electronics,688,160,783.8,Normal,5.0,698.91,760.32
P100763,Electronics,505,686,602.96,Normal,3.5,594.69,441.05
P100764,Electronics,622,1032,786.51,Normal,3.8,746.96,608.39
P100765,Home Decor,813,460,166.31,Winter,3.5,182.21,154.94
P100766,Electronics,41,481,856.49,Winter,3.2,805.85,619.39
P100767,Electronics,906,696,811.88,Winter,2.5,895.56,653.07
P100768,Electronics,820,1300,667.27,Festival,4.6,643.47,550.24
P100769,Electronics,431,908,590.48,Winter,3.7,677.32,451.38
P100770,Grocery,768,1378,29.14,Normal,4.3,27.77,22.21
P100771,Clothing,85,97,68.29,Normal,4.9,72.72,65.45
P100772,Grocery,322,1274,23.32,Normal,2.5,25.56,17.03
P100773,Grocery,125,70,30.86,Winter,4.2,28.96,27.82
P100774,Home Decor,642,486,257.06,Festival,2.8,231.47,199.08
P100775,Electronics,859,642,769.99,Summer,3.6,792.19,624.43
P100776,Home Decor,609,358,222.97,Summer,4.6,236.98,205.98
P100777,Grocery,717,1483,26.52,Normal,2.7,29.19,20.6
P100778,Electronics,160,1339,886.06,Festival,5.0,844.99,604.64
